href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=855,english251,male,"['york,', 'usa']","english
(eng)","['french', 'spanish', 'italian', 'japanese', '']","['21,', 'male', '']",0.0,naturalistic,usa,21.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=856,english252,female,"['california,', 'usa']","english
(eng)","['german', '']","['25,', 'female', '']",0.0,naturalistic,usa,25.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=858,english254,male,"['oregon,', 'usa']","english
(eng)","['spanish', '']","['39,', 'male', '']",0.0,naturalistic,usa,39.0,39.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=861,english256,male,"['carolina,', 'usa']","english
(eng)",['none'],"['23,', 'male', '']",0.0,naturalistic,usa,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=863,english257,male,"['california,', 'usa']","english
(eng)",['none'],"['24,', 'male', '']",0.0,naturalistic,usa,24.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=871,english260,female,"['arizona,', 'usa']","english
(eng)",['none'],"['18,', 'female', '']",0.0,naturalistic,usa,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=875,english261,female,"['maryland,', 'usa']","english
(eng)","['spanish', '']","['59,', 'female', '']",0.0,naturalistic,usa,59.0,59.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=876,english262,male,"['maryland,', 'usa']","english
(eng)","['german', '']","['60,', 'male', '']",0.0,naturalistic,usa,60.0,60.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=884,english263,male,"['illinois,', 'usa']","english
(eng)","['spanish', '']","['21,', 'male', '']",0.0,naturalistic,usa,21.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=889,english264,male,"['california,', 'usa']","english
(eng)","['french', 'german', '']","['21,', 'male', '']",0.0,naturalistic,usa,21.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=890,english265,male,"['washington,', 'usa']","english
(eng)","['korean', 'german', '']","['31,', 'male', '']",0.0,naturalistic,usa,27.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=899,english266,male,"['california,', 'usa']","english
(eng)","['french', 'spanish', '']","['18,', 'male', '']",0.0,,usa,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=902,english269,female,"['adelaide,', 'australia']","english
(eng)","['french', '']","['22,', 'female', '']",0.0,naturalistic,usa,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=905,english272,male,"['texas,', 'usa']","english
(eng)","['spanish', '']","['20,', 'male', '']",0.0,naturalistic,usa,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=907,english273,male,"['pennsylvania,', 'usa']","english
(eng)","['german', '']","['46,', 'male', '']",0.0,naturalistic,usa,46.0,46.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=912,english275,female,"['jersey,', 'usa']","english
(eng)",['none'],"['20,', 'female', '']",0.0,naturalistic,usa,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=918,english276,female,"['tennessee,', 'usa']","english
(eng)",['none'],"['50,', 'female', '']",0.0,naturalistic,usa,50.0,50.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=919,english277,female,"['york,', 'usa']","english
(eng)","['german', '']","['48,', 'female', '']",0.0,naturalistic,usa,42.0,48.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=921,english278,female,"['georgia,', 'usa']","english
(eng)",['none'],"['18,', 'female', '']",0.0,naturalistic,usa,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=937,english281,male,"['minnesota,', 'usa']","english
(eng)","['french', '']","['23,', 'male', '']",0.0,naturalistic,usa,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=939,english282,male,"['florida,', 'usa']","english
(eng)",['none'],"['20,', 'male', '']",0.0,naturalistic,usa,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=951,english283,male,"['york,', 'usa']","english
(eng)","['spanish', '']","['18,', 'male', '']",0.0,naturalistic,usa,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=952,english284,male,"['florida,', 'usa']","english
(eng)","['spanish', '']","['33,', 'male', '']",0.0,naturalistic,usa,33.0,33.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=961,english285,male,"['melbourne,', 'australia']","english
(eng)",['none'],"['50,', 'male', '']",0.0,naturalistic,usa,50.0,50.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=977,english286,female,"['texas,', 'usa']","english
(eng)","['french', 'latin', 'hebrew', 'spanish', '']","['21,', 'female', '']",0.0,naturalistic,usa,21.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=982,english288,female,"['missouri,', 'usa']","english
(eng)",['none'],"['26,', 'female', '']",0.0,naturalistic,usa,26.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=983,english289,female,"['virginia,', 'usa']","english
(eng)","['italian', 'spanish', 'latin', 'french', '']","['19,', 'female', '']",0.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=986,english290,male,"['georgia,', 'usa']","english
(eng)",['none'],"['20,', 'male', '']",0.0,naturalistic,usa,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1026,english291,male,"['city,', 'belize']","english
(eng)","['spanish', 'creole', 'dutch', '']","['18,', 'male', '']",0.0,naturalistic,usa,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1051,english292,male,"['missouri,', 'usa']","english
(eng)",['none'],"['38,', 'male', '']",0.0,naturalistic,usa,38.0,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1052,english293,female,"['montana,', 'usa']","english
(eng)",['none'],"['22,', 'female', '']",0.0,naturalistic,usa,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1060,english294,female,"['naracoorte,', 'australia']","english
(eng)","['indonesian', 'french', '']","['19,', 'female', '']",0.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1071,english297,male,"['york,', 'usa']","english
(eng)","['german', '']","['19,', 'male', '']",0.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1075,english299,male,"['ontario,', 'canada']","english
(eng)","['japanese', '']","['59,', 'male', '']",0.0,naturalistic,usa,59.0,59.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1086,english303,female,"['california,', 'usa']","english
(eng)","['arabic', '']","['45,', 'female', '']",0.0,naturalistic,usa,45.0,45.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1094,english305,female,"['paz,', 'bolivia']","english
(eng)","['arabic', 'spanish', '']","['24,', 'female', '']",0.0,naturalistic,usa,7.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1093,english306,female,"['london,', 'uk']","english
(eng)",['none'],"['24,', 'female', '']",0.0,naturalistic,usa,24.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1100,english307,male,"['va,', 'usa']","english
(eng)","['spanish', '']","['48,', 'male', '']",0.0,naturalistic,usa,48.0,48.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1108,english310,female,"['oxford,', 'uk']","english
(eng)","['punjabi', '']","['37,', 'female', '']",0.0,naturalistic,usa,22.0,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1110,english311,female,"['michigan,', 'usa']","english
(eng)",['none'],"['38,', 'female', '']",0.0,naturalistic,usa,38.0,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1119,english313,male,"['maryland,', 'usa']","english
(eng)","['spanish', '']","['28,', 'male', '']",0.0,naturalistic,usa,28.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1120,english314,female,"['tennessee,', 'usa']","english
(eng)","['french', '']","['26,', 'female', '']",0.0,naturalistic,usa,26.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1121,english315,male,"['california,', 'usa']","english
(eng)",['none'],"['25,', 'male', '']",0.0,naturalistic,usa,25.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1122,english316,male,"['california,', 'usa']","english
(eng)",['none'],"['33,', 'male', '']",0.0,naturalistic,usa,33.0,33.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1132,english317,male,"['vermont,', 'usa']","english
(eng)",['none'],"['26,', 'male', '']",0.0,naturalistic,usa,26.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1162,english320,female,"['county,', 'liberia']","english
(eng)","['grebo', '']","['59,', 'female', '']",0.0,naturalistic,usa,59.0,59.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1163,english321,male,"['york,', 'usa']","english
(eng)","['yiddish', 'french', 'hebrew', '']","['52,', 'male', '']",0.0,naturalistic,usa,52.0,52.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1176,english325,male,"['pennsylvania,', 'usa']","english
(eng)","['italian', '']","['32,', 'male', '']",0.0,naturalistic,usa,32.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1188,english326,male,"['ohio,', 'usa']","english
(eng)",['none'],"['53,', 'male', '']",0.0,naturalistic,usa,50.0,53.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1205,english327,male,"['florida,', 'usa']","english
(eng)",['none'],"['27,', 'male', '']",0.0,naturalistic,usa,27.0,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1206,english328,female,"['florida,', 'usa']","english
(eng)","['thai', '']","['23,', 'female', '']",0.0,naturalistic,usa,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1207,english329,female,"['idaho,', 'usa']","english
(eng)","['french', '']","['21,', 'female', '']",0.0,naturalistic,usa,19.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1208,english330,female,"['georgia,', 'usa']","english
(eng)","['french', '']","['18,', 'female', '']",0.0,naturalistic,usa,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1212,english332,female,"['maryland,', 'usa']","english
(eng)",['none'],"['20,', 'female', '']",0.0,naturalistic,usa,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1214,english333,female,"['washington,', 'usa']","english
(eng)",['none'],"['32,', 'female', '']",0.0,naturalistic,usa,29.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1216,english335,male,"['columbia,', 'usa']","english
(eng)",['none'],"['6,', 'male', '']",0.0,naturalistic,usa,6.0,6.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1217,english336,female,"['maryland,', 'usa']","english
(eng)",['none'],"['46,', 'female', '']",0.0,naturalistic,usa,44.0,46.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1218,english337,female,"['jersey,', 'usa']","english
(eng)",['none'],"['84,', 'female', '']",0.0,naturalistic,usa,84.0,84.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1220,english339,male,"['illinois,', 'usa']","english
(eng)",['none'],"['54,', 'male', '']",0.0,naturalistic,usa,54.0,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1222,english340,male,"['virginia,', 'usa']","english
(eng)",['none'],"['19,', 'male', '']",0.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1224,english341,female,"['york,', 'usa']","english
(eng)","['german', '']","['23,', 'female', '']",0.0,naturalistic,usa,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1225,english342,male,"['missouri,', 'usa']","english
(eng)",['none'],"['33,', 'male', '']",0.0,naturalistic,usa,33.0,33.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1226,english343,male,"['maine,', 'usa']","english
(eng)","['german', 'spanish', '']","['23,', 'male', '']",0.0,naturalistic,usa,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1232,english344,female,"['carolina,', 'usa']","english
(eng)","['french', 'spanish', '']","['19,', 'female', '']",0.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1233,english345,male,"['missouri,', 'usa']","english
(eng)","['spanish', '']","['20,', 'male', '']",0.0,naturalistic,usa,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1235,english346,male,"['connecticut,', 'usa']","english
(eng)","['french', '']","['60,', 'male', '']",0.0,naturalistic,usa,60.0,60.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1236,english347,female,"['minnesota,', 'usa']","english
(eng)","['spanish', '']","['22,', 'female', '']",0.0,naturalistic,usa,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1239,english349,female,"['virginia,', 'usa']","english
(eng)",['none'],"['24,', 'female', '']",0.0,naturalistic,usa,24.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1242,english351,male,"['missouri,', 'usa']","english
(eng)",['none'],"['37,', 'male', '']",0.0,naturalistic,usa,37.0,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1250,english354,female,"['new', 'zealand']","english
(eng)","['maori', 'french', 'german', '']","['23,', 'female', '']",0.0,naturalistic,usa,22.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1256,english355,male,"['california,', 'usa']","english
(eng)","['vietnamese', '']","['19,', 'male', '']",0.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1258,english357,male,"['georgia,', 'usa']","english
(eng)","['german', '']","['24,', 'male', '']",0.0,naturalistic,usa,24.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1276,english359,male,"['brunswick,', 'canada']","english
(eng)","['french', 'latin', 'german', 'italian', 'spanish', '']","['32,', 'male', '']",0.0,naturalistic,usa,32.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1277,english360,female,"['pennsylvania,', 'usa']","english
(eng)","['hebrew', '']","['19,', 'female', '']",0.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1280,english361,female,"['minnesota,', 'usa']","english
(eng)","['spanish', 'chinese', '']","['20,', 'female', '']",0.0,naturalistic,usa,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1297,english369,male,"['oregon,', 'usa']","english
(eng)","['spanish', '']","['27,', 'male', '']",0.0,naturalistic,usa,27.0,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1303,english371,female,"['colorado,', 'usa']","english
(eng)","['french', '']","['27,', 'female', '']",0.0,naturalistic,usa,27.0,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1307,english372,male,"['virginia,', 'usa']","english
(eng)",['none'],"['80,', 'male', '']",0.0,naturalistic,usa,80.0,80.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1308,english373,male,"['kentucky,', 'usa']","english
(eng)",['none'],"['22,', 'male', '']",0.0,naturalistic,usa,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1312,english375,male,"['connecticut,', 'usa']","english
(eng)","['spanish', '']","['28,', 'male', '']",0.0,naturalistic,usa,28.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1315,english376,male,"['california,', 'usa']","english
(eng)",['none'],"['46,', 'male', '']",0.0,naturalistic,usa,46.0,46.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1319,english377,female,"['michigan,', 'usa']","english
(eng)",['none'],"['32,', 'female', '']",0.0,naturalistic,usa,32.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1320,english378,female,"['maryland,', 'usa']","english
(eng)",['none'],"['38,', 'female', '']",0.0,naturalistic,usa,38.0,38.0
